phone_encoded,number_of_messages,has_response,id of conversation,date_of_communication,location_encoded
940,1,FALSE,1842855,2024-11-20 10:21:02,a6526ca0
73,1,FALSE,1842856,2024-11-20 10:21:15,a6526ca0
152,1,FALSE,1842857,2024-11-20 10:21:27,a6526ca0
990,1,FALSE,1842858,2024-11-20 10:21:41,a6526ca0
1326,1,FALSE,1842859,2024-11-20 10:22:25,13c2f653
1021,1,FALSE,1842860,2024-11-20 10:22:42,a6526ca0
1425,1,FALSE,1842861,2024-11-20 10:22:44,13c2f653
551,1,FALSE,1842862,2024-11-20 10:22:53,a6526ca0
368,1,FALSE,1842863,2024-11-20 10:23:03,a6526ca0
1385,1,FALSE,1842864,2024-11-20 10:23:14,a6526ca0
373,1,FALSE,1842865,2024-11-20 10:23:25,a6526ca0
156,1,FALSE,1842866,2024-11-20 10:23:27,13c2f653
1099,1,FALSE,1842867,2024-11-20 10:23:35,a6526ca0
702,20,TRUE,1842868,2024-11-20 10:23:47,a6526ca0
1135,1,FALSE,1842869,2024-11-20 10:24:03,a6526ca0
356,1,FALSE,1842870,2024-11-20 10:24:16,a6526ca0
806,1,FALSE,1842871,2024-11-20 10:25:56,13c2f653
1358,1,FALSE,1842872,2024-11-20 10:26:27,13c2f653
1339,1,FALSE,1842873,2024-11-20 10:29:03,a6526ca0
879,1,FALSE,1842874,2024-11-20 10:29:53,13c2f653
1291,1,FALSE,1842876,2024-11-20 10:35:56,adf351d5
289,1,FALSE,1842877,2024-11-20 10:36:50,adf351d5
516,1,FALSE,1842878,2024-11-20 10:37:08,adf351d5
606,1,FALSE,1842879,2024-11-20 10:37:26,adf351d5
714,1,FALSE,1842880,2024-11-20 10:37:39,adf351d5
450,1,FALSE,1842881,2024-11-20 10:37:55,adf351d5
447,1,FALSE,1842882,2024-11-20 10:38:14,adf351d5
1004,1,FALSE,1842883,2024-11-20 10:38:29,adf351d5
1447,1,FALSE,1842884,2024-11-20 10:38:41,adf351d5
818,1,FALSE,1842885,2024-11-20 10:39:00,adf351d5
239,1,FALSE,1842887,2024-11-20 10:40:48,aa6c63d7
384,1,FALSE,1842888,2024-11-20 10:41:04,aa6c63d7
773,1,FALSE,1842889,2024-11-20 10:41:16,aa6c63d7
628,1,FALSE,1842891,2024-11-20 10:41:24,aa6c63d7
1049,1,FALSE,1842892,2024-11-20 10:41:33,aa6c63d7
1215,1,FALSE,1842893,2024-11-20 10:41:43,aa6c63d7
598,1,FALSE,1842895,2024-11-20 10:41:53,aa6c63d7
591,1,FALSE,1842896,2024-11-20 10:42:02,aa6c63d7
727,1,FALSE,1842899,2024-11-20 10:42:21,aa6c63d7
523,1,FALSE,1842900,2024-11-20 10:42:29,aa6c63d7
671,1,FALSE,1842902,2024-11-20 10:42:46,aa6c63d7
1480,1,FALSE,1842903,2024-11-20 10:42:56,13c2f653
775,1,FALSE,1842904,2024-11-20 10:43:03,aa6c63d7
1380,1,FALSE,1842906,2024-11-20 10:43:14,aa6c63d7
343,1,FALSE,1842907,2024-11-20 10:43:22,aa6c63d7
1473,1,FALSE,1842908,2024-11-20 10:43:40,aa6c63d7
328,1,FALSE,1842920,2024-11-20 11:10:55,13c2f653
1183,1,FALSE,1842922,2024-11-20 11:13:23,13c2f653
736,1,FALSE,1842923,2024-11-20 11:14:05,13c2f653
427,1,FALSE,1842924,2024-11-20 11:14:53,13c2f653
1170,1,FALSE,1842926,2024-11-20 11:19:07,f3a00157
1426,1,FALSE,1842927,2024-11-20 11:19:35,f3a00157
791,2,TRUE,1842928,2024-11-20 11:19:49,f3a00157
249,1,FALSE,1842929,2024-11-20 11:20:27,f3a00157
540,1,FALSE,1842930,2024-11-20 11:20:37,f3a00157
842,1,FALSE,1842931,2024-11-20 11:20:54,f3a00157
501,1,FALSE,1842932,2024-11-20 11:23:14,f3a00157
1366,1,FALSE,1842933,2024-11-20 11:23:28,f3a00157
657,1,FALSE,1842934,2024-11-20 11:24:02,f3a00157
839,1,FALSE,1842935,2024-11-20 11:24:33,f3a00157
620,1,FALSE,1842936,2024-11-20 11:24:35,62dbe763
317,1,FALSE,1842937,2024-11-20 11:24:50,62dbe763
1125,1,FALSE,1842938,2024-11-20 11:25:02,62dbe763
847,1,FALSE,1842939,2024-11-20 11:25:22,62dbe763
794,1,FALSE,1842940,2024-11-20 11:25:26,f3a00157
1045,1,FALSE,1842941,2024-11-20 11:25:46,62dbe763
253,1,FALSE,1842942,2024-11-20 11:26:02,62dbe763
1416,1,FALSE,1842944,2024-11-20 11:33:12,94e9afe5
748,1,FALSE,1842945,2024-11-20 11:33:24,41524b2f
650,1,FALSE,1842946,2024-11-20 11:33:33,94e9afe5
552,1,FALSE,1842947,2024-11-20 11:33:48,94e9afe5
1321,1,FALSE,1842948,2024-11-20 11:33:57,41524b2f
1257,1,FALSE,1842949,2024-11-20 11:34:09,94e9afe5
1439,1,FALSE,1842950,2024-11-20 11:34:12,41524b2f
967,1,FALSE,1842951,2024-11-20 11:34:23,41524b2f
688,1,FALSE,1842952,2024-11-20 11:34:24,94e9afe5
1295,2,TRUE,1842954,2024-11-20 11:34:37,94e9afe5
1290,1,FALSE,1842955,2024-11-20 11:34:44,41524b2f
1384,1,FALSE,1842956,2024-11-20 11:34:51,94e9afe5
533,1,FALSE,1842957,2024-11-20 11:35:01,94e9afe5
197,1,FALSE,1842958,2024-11-20 11:35:12,94e9afe5
982,1,FALSE,1842959,2024-11-20 11:35:17,41524b2f
1349,1,FALSE,1842960,2024-11-20 11:35:45,41524b2f
735,1,FALSE,1842963,2024-11-20 11:37:13,41524b2f
1288,1,FALSE,1842964,2024-11-20 11:38:06,41524b2f
386,2,FALSE,1842965,2024-11-20 11:38:18,ff0a40e1
1090,2,FALSE,1842966,2024-11-20 11:38:18,ff0a40e1
647,2,FALSE,1842967,2024-11-20 11:38:18,ff0a40e1
449,6,TRUE,1842968,2024-11-20 11:38:19,ff0a40e1
1325,2,FALSE,1842969,2024-11-20 11:38:19,ff0a40e1
739,2,FALSE,1842970,2024-11-20 11:38:19,ff0a40e1
510,4,FALSE,1842971,2024-11-20 11:38:19,ff0a40e1
1477,2,FALSE,1842972,2024-11-20 11:38:19,ff0a40e1
635,20,TRUE,1842973,2024-11-20 11:38:19,ff0a40e1
1482,2,FALSE,1842974,2024-11-20 11:38:19,ff0a40e1
1056,4,FALSE,1842975,2024-11-20 11:38:19,ff0a40e1
316,4,FALSE,1842976,2024-11-20 11:38:19,ff0a40e1
798,2,FALSE,1842977,2024-11-20 11:38:20,ff0a40e1
1122,4,FALSE,1842978,2024-11-20 11:38:20,ff0a40e1
763,2,FALSE,1842979,2024-11-20 11:38:20,ff0a40e1
1268,2,FALSE,1842980,2024-11-20 11:38:20,ff0a40e1
192,2,FALSE,1842981,2024-11-20 11:38:20,ff0a40e1
491,6,TRUE,1842982,2024-11-20 11:38:20,ff0a40e1
1463,2,FALSE,1842983,2024-11-20 11:38:20,ff0a40e1
252,2,FALSE,1842984,2024-11-20 11:38:20,ff0a40e1
802,2,FALSE,1842985,2024-11-20 11:38:20,ff0a40e1
655,2,FALSE,1842986,2024-11-20 11:38:20,ff0a40e1
290,2,FALSE,1842987,2024-11-20 11:38:21,ff0a40e1
1335,2,FALSE,1842988,2024-11-20 11:38:55,ff0a40e1
1012,2,FALSE,1842989,2024-11-20 11:38:55,ff0a40e1
32,1,FALSE,1843054,2024-11-20 13:48:02,09304a38
37,1,FALSE,1843055,2024-11-20 13:48:02,09304a38
30,1,FALSE,1843056,2024-11-20 13:48:02,09304a38
19,1,FALSE,1843057,2024-11-20 13:48:02,09304a38
42,1,FALSE,1843058,2024-11-20 13:48:02,09304a38
23,1,FALSE,1843059,2024-11-20 13:48:02,09304a38
40,1,FALSE,1843060,2024-11-20 13:48:02,09304a38
35,1,FALSE,1843061,2024-11-20 13:48:03,09304a38
31,1,FALSE,1843062,2024-11-20 13:48:03,09304a38
36,1,FALSE,1843063,2024-11-20 13:48:03,09304a38
10,1,FALSE,1843064,2024-11-20 13:48:03,09304a38
26,1,FALSE,1843065,2024-11-20 13:48:03,09304a38
24,1,FALSE,1843066,2024-11-20 13:48:03,09304a38
18,1,FALSE,1843067,2024-11-20 13:48:03,09304a38
39,1,FALSE,1843068,2024-11-20 13:48:03,09304a38
44,1,FALSE,1843069,2024-11-20 13:48:03,09304a38
43,1,FALSE,1843070,2024-11-20 13:48:03,09304a38
34,1,FALSE,1843071,2024-11-20 13:48:04,09304a38
21,1,FALSE,1843072,2024-11-20 13:48:04,09304a38
27,1,FALSE,1843073,2024-11-20 13:48:04,09304a38
90,2,FALSE,1843087,2024-11-20 14:22:43,65751190
636,2,FALSE,1843088,2024-11-20 14:23:05,65751190
607,2,FALSE,1843089,2024-11-20 14:23:20,65751190
790,2,FALSE,1843090,2024-11-20 14:23:37,65751190
1006,5,TRUE,1843091,2024-11-20 14:23:51,65751190
490,2,FALSE,1843092,2024-11-20 14:24:06,65751190
845,2,FALSE,1843093,2024-11-20 14:25:19,65751190
1103,2,FALSE,1843094,2024-11-20 14:25:43,65751190
916,2,FALSE,1843095,2024-11-20 14:25:59,65751190
413,2,FALSE,1843096,2024-11-20 14:26:14,65751190
1432,2,FALSE,1843097,2024-11-20 14:26:33,65751190
568,2,FALSE,1843099,2024-11-20 14:26:52,65751190
924,2,FALSE,1843100,2024-11-20 14:27:11,65751190
1119,2,FALSE,1843101,2024-11-20 14:27:25,65751190
720,2,FALSE,1843102,2024-11-20 14:27:42,65751190
378,2,FALSE,1843103,2024-11-20 14:28:02,65751190
1151,4,TRUE,1843105,2024-11-20 14:28:22,65751190
1027,2,FALSE,1843106,2024-11-20 14:28:36,65751190
297,2,FALSE,1843107,2024-11-20 14:28:49,65751190
104,3,TRUE,1843108,2024-11-20 14:29:03,65751190
980,2,FALSE,1843109,2024-11-20 14:29:17,65751190
709,2,FALSE,1843110,2024-11-20 14:29:32,65751190
644,2,FALSE,1843111,2024-11-20 14:29:41,65751190
1356,4,TRUE,1843113,2024-11-20 14:29:51,65751190
832,2,FALSE,1843114,2024-11-20 14:30:03,65751190
1139,11,TRUE,1843115,2024-11-20 14:30:16,65751190
972,2,FALSE,1843116,2024-11-20 14:30:26,65751190
895,4,TRUE,1843117,2024-11-20 14:30:41,65751190
203,2,FALSE,1843118,2024-11-20 14:30:53,65751190
930,2,FALSE,1843119,2024-11-20 14:31:03,65751190
1085,2,FALSE,1843120,2024-11-20 14:31:14,65751190
525,2,FALSE,1843121,2024-11-20 14:31:25,65751190
1175,2,FALSE,1843122,2024-11-20 14:31:40,65751190
668,4,FALSE,1843123,2024-11-20 14:32:11,65751190
415,2,FALSE,1843124,2024-11-20 14:32:23,65751190
1285,2,FALSE,1843125,2024-11-20 14:32:35,65751190
1165,2,FALSE,1843126,2024-11-20 14:32:45,65751190
484,2,FALSE,1843127,2024-11-20 14:32:56,65751190
369,2,FALSE,1843128,2024-11-20 14:33:08,65751190
149,2,FALSE,1843129,2024-11-20 14:33:20,65751190
1506,2,FALSE,1843131,2024-11-20 14:33:33,65751190
1313,2,FALSE,1843132,2024-11-20 14:33:44,65751190
284,2,FALSE,1843133,2024-11-20 14:34:01,65751190
829,1,FALSE,1843137,2024-11-20 14:46:33,a61c2b8f
1279,1,FALSE,1843141,2024-11-20 14:56:57,82542e02
795,1,FALSE,1843142,2024-11-20 14:57:14,82542e02
146,1,FALSE,1843143,2024-11-20 14:57:28,82542e02
1008,1,FALSE,1843144,2024-11-20 14:57:43,82542e02
1037,1,FALSE,1843145,2024-11-20 14:57:53,82542e02
245,1,FALSE,1843146,2024-11-20 14:58:11,82542e02
653,1,FALSE,1843147,2024-11-20 14:58:33,82542e02
1163,1,FALSE,1843148,2024-11-20 15:00:05,82542e02
1354,1,FALSE,1843149,2024-11-20 15:00:32,82542e02
716,1,FALSE,1843150,2024-11-20 15:00:48,82542e02
1246,1,FALSE,1843155,2024-11-20 16:02:47,b2305f88
565,1,FALSE,1843156,2024-11-20 16:02:47,b2305f88
834,1,FALSE,1843157,2024-11-20 16:02:47,b2305f88
1025,1,FALSE,1843158,2024-11-20 16:02:47,b2305f88
190,1,FALSE,1843159,2024-11-20 16:02:47,b2305f88
974,1,FALSE,1843160,2024-11-20 16:02:48,b2305f88
1239,1,FALSE,1843161,2024-11-20 16:02:48,b2305f88
1427,1,FALSE,1843162,2024-11-20 16:02:48,b2305f88
880,1,FALSE,1843163,2024-11-20 16:02:48,b2305f88
433,1,FALSE,1843164,2024-11-20 16:02:48,b2305f88
93,1,FALSE,1843165,2024-11-20 16:02:48,b2305f88
517,1,FALSE,1843166,2024-11-20 16:02:48,b2305f88
529,1,FALSE,1843167,2024-11-20 16:02:48,b2305f88
627,1,FALSE,1843168,2024-11-20 16:02:48,b2305f88
1264,1,FALSE,1843169,2024-11-20 16:02:48,b2305f88
183,1,FALSE,1843170,2024-11-20 16:02:49,b2305f88
1110,1,FALSE,1843171,2024-11-20 16:02:49,b2305f88
482,1,FALSE,1843172,2024-11-20 16:02:49,b2305f88
623,1,FALSE,1843173,2024-11-20 16:02:49,b2305f88
1179,1,FALSE,1843174,2024-11-20 16:02:49,b2305f88
312,1,FALSE,1843175,2024-11-20 16:02:49,b2305f88
455,1,FALSE,1843176,2024-11-20 16:02:49,b2305f88
765,1,FALSE,1843177,2024-11-20 16:02:49,b2305f88
921,1,FALSE,1843178,2024-11-20 16:02:49,b2305f88
557,1,FALSE,1843179,2024-11-20 16:02:50,b2305f88
841,1,FALSE,1843180,2024-11-20 16:02:50,b2305f88
354,1,FALSE,1843181,2024-11-20 16:05:31,85f63b45
212,1,FALSE,1843182,2024-11-20 16:05:45,85f63b45
1441,1,FALSE,1843183,2024-11-20 16:06:02,85f63b45
195,1,FALSE,1843184,2024-11-20 16:06:14,85f63b45
944,1,FALSE,1843185,2024-11-20 16:06:31,85f63b45
503,1,FALSE,1843186,2024-11-20 16:06:42,85f63b45
1300,1,FALSE,1843187,2024-11-20 16:07:01,85f63b45
1404,1,FALSE,1843188,2024-11-20 16:07:15,85f63b45
1063,1,FALSE,1843190,2024-11-20 16:07:39,85f63b45
1367,1,FALSE,1843191,2024-11-20 16:07:53,85f63b45
1387,1,FALSE,1843192,2024-11-20 16:08:07,85f63b45
258,1,FALSE,1843193,2024-11-20 16:08:22,85f63b45
1481,1,FALSE,1843194,2024-11-20 16:11:02,85f63b45
1149,1,FALSE,1843195,2024-11-20 16:11:18,85f63b45
1057,1,FALSE,1843196,2024-11-20 16:14:08,85f63b45
1074,1,FALSE,1843200,2024-11-20 16:53:15,330b5828
306,5,TRUE,1843201,2024-11-20 16:53:28,330b5828
265,1,FALSE,1843202,2024-11-20 16:53:38,330b5828
270,1,FALSE,1843203,2024-11-20 16:53:58,330b5828
229,1,FALSE,1843204,2024-11-20 16:54:09,330b5828
208,1,FALSE,1843205,2024-11-20 16:54:30,330b5828
487,1,FALSE,1843216,2024-11-20 18:37:24,436a35c0
977,1,FALSE,1843217,2024-11-20 18:37:39,436a35c0
1144,1,FALSE,1843218,2024-11-20 18:37:51,436a35c0
1357,1,FALSE,1843219,2024-11-20 18:38:01,436a35c0
894,1,FALSE,1843220,2024-11-20 18:38:16,436a35c0
1446,1,FALSE,1843221,2024-11-20 18:38:28,436a35c0
1223,1,FALSE,1843222,2024-11-20 18:38:36,436a35c0
892,1,FALSE,1843339,2024-11-21 07:57:11,f3a00157
1182,1,FALSE,1843340,2024-11-21 07:57:11,f3a00157
1344,1,FALSE,1843341,2024-11-21 07:57:11,f3a00157
207,1,FALSE,1843342,2024-11-21 07:57:11,f3a00157
991,1,FALSE,1843343,2024-11-21 07:57:12,f3a00157
572,1,FALSE,1843344,2024-11-21 07:57:12,f3a00157
1277,1,FALSE,1843345,2024-11-21 07:57:12,f3a00157
303,1,FALSE,1843346,2024-11-21 07:57:12,f3a00157
338,1,FALSE,1843347,2024-11-21 07:57:12,f3a00157
1518,1,FALSE,1843348,2024-11-21 07:57:12,f3a00157
283,1,FALSE,1843349,2024-11-21 07:57:12,f3a00157
457,1,FALSE,1843350,2024-11-21 07:57:12,f3a00157
1071,1,FALSE,1843351,2024-11-21 07:57:12,f3a00157
1442,1,FALSE,1843352,2024-11-21 07:57:12,f3a00157
350,1,FALSE,1843353,2024-11-21 07:57:13,f3a00157
180,1,FALSE,1843354,2024-11-21 07:57:13,f3a00157
1527,1,FALSE,1843355,2024-11-21 07:57:13,f3a00157
1282,1,FALSE,1843455,2024-11-21 09:28:45,c25dda79
1379,1,FALSE,1843456,2024-11-21 09:28:54,c25dda79
165,1,FALSE,1843457,2024-11-21 09:29:02,c25dda79
881,1,FALSE,1843458,2024-11-21 09:29:10,c25dda79
934,1,FALSE,1843459,2024-11-21 09:29:26,c25dda79
948,1,FALSE,1843476,2024-11-21 10:11:50,fafe45b3
394,1,FALSE,1843478,2024-11-21 10:12:10,fafe45b3
652,1,FALSE,1843479,2024-11-21 10:12:36,fafe45b3
1474,1,FALSE,1843482,2024-11-21 10:14:41,fafe45b3
984,1,FALSE,1843483,2024-11-21 10:14:52,fafe45b3
532,1,FALSE,1843484,2024-11-21 10:14:59,fafe45b3
761,1,FALSE,1843485,2024-11-21 10:15:12,fafe45b3
1016,1,FALSE,1843486,2024-11-21 10:15:26,fafe45b3
597,1,FALSE,1843488,2024-11-21 10:17:15,fafe45b3
558,1,FALSE,1843489,2024-11-21 10:17:33,fafe45b3
840,1,FALSE,1843490,2024-11-21 10:17:48,fafe45b3
814,1,FALSE,1843492,2024-11-21 10:18:01,fafe45b3
621,1,FALSE,1843493,2024-11-21 10:18:25,fafe45b3
381,1,FALSE,1843537,2024-11-21 10:56:53,421e5f1c
430,9,TRUE,1843540,2024-11-21 10:57:08,421e5f1c
230,1,FALSE,1843541,2024-11-21 10:57:19,421e5f1c
1238,1,FALSE,1843542,2024-11-21 10:57:31,421e5f1c
1483,1,FALSE,1843546,2024-11-21 10:57:51,421e5f1c
494,1,FALSE,1843547,2024-11-21 10:58:17,421e5f1c
1051,6,TRUE,1843548,2024-11-21 10:58:28,421e5f1c
1372,1,FALSE,1843549,2024-11-21 10:58:42,421e5f1c
1413,1,FALSE,1843559,2024-11-21 11:04:46,421e5f1c
1028,1,FALSE,1843598,2024-11-21 14:02:55,a61c2b8f
1055,3,TRUE,1843624,2024-11-21 16:26:26,0522ac6c
830,2,TRUE,1844035,2024-11-22 10:16:44,ff0a40e1
1097,1,FALSE,1844089,2024-11-22 12:19:49,adf351d5
1324,3,TRUE,1844537,2024-11-23 10:55:48,ff0a40e1
419,1,FALSE,1844577,2024-11-23 14:00:54,8335b128
1524,1,FALSE,1844941,2024-11-24 12:27:18,67f6beac
1522,1,FALSE,1844982,2024-11-24 16:43:18,67f6beac
123,1,FALSE,1844983,2024-11-24 16:44:13,67f6beac
665,2,TRUE,1848107,2024-11-25 15:30:53,0522ac6c
1371,1,FALSE,1850830,2024-11-26 12:09:34,85f63b45
1195,2,TRUE,1850848,2024-11-26 12:34:03,8335b128
486,1,FALSE,1850850,2024-11-26 12:35:36,8335b128
1240,1,FALSE,1850851,2024-11-26 12:36:02,8335b128
1198,1,FALSE,1850852,2024-11-26 12:36:14,8335b128
271,1,FALSE,1850853,2024-11-26 12:38:21,8335b128
868,1,FALSE,1850854,2024-11-26 12:38:41,8335b128
711,1,FALSE,1850855,2024-11-26 12:39:02,8335b128
1391,1,FALSE,1850856,2024-11-26 12:39:12,8335b128
224,1,FALSE,1850857,2024-11-26 12:39:30,8335b128
885,1,FALSE,1850858,2024-11-26 12:39:45,8335b128
1370,1,FALSE,1850859,2024-11-26 12:40:00,8335b128
758,1,FALSE,1850860,2024-11-26 12:40:12,8335b128
1451,1,FALSE,1850861,2024-11-26 12:40:31,8335b128
1346,1,FALSE,1850863,2024-11-26 12:40:44,8335b128
829,1,FALSE,1851190,2024-11-26 14:43:31,a61c2b8f
389,1,FALSE,1851191,2024-11-26 14:44:20,a61c2b8f
277,1,FALSE,1851193,2024-11-26 14:44:44,a61c2b8f
1064,1,FALSE,1851194,2024-11-26 14:45:03,a61c2b8f
862,1,FALSE,1851196,2024-11-26 14:45:16,a61c2b8f
1490,1,FALSE,1851197,2024-11-26 14:45:29,a61c2b8f
485,1,FALSE,1851202,2024-11-26 14:48:29,a61c2b8f
515,2,FALSE,1851208,2024-11-26 14:52:35,83a1c700
1124,1,FALSE,1851219,2024-11-26 14:59:15,a61c2b8f
975,1,FALSE,1851220,2024-11-26 14:59:30,a61c2b8f
379,1,FALSE,1851235,2024-11-26 15:13:48,caddbc5a
495,1,FALSE,1851237,2024-11-26 15:14:01,caddbc5a
1199,1,FALSE,1851238,2024-11-26 15:14:11,caddbc5a
1512,1,FALSE,1851239,2024-11-26 15:14:20,caddbc5a
584,1,FALSE,1851241,2024-11-26 15:14:37,caddbc5a
966,1,FALSE,1851242,2024-11-26 15:14:51,caddbc5a
694,1,FALSE,1851244,2024-11-26 15:15:01,caddbc5a
1038,1,FALSE,1851245,2024-11-26 15:15:21,caddbc5a
1396,1,FALSE,1851276,2024-11-26 15:27:30,a61c2b8f
349,1,FALSE,1851277,2024-11-26 15:27:43,a61c2b8f
339,1,FALSE,1851280,2024-11-26 15:28:11,a61c2b8f
534,1,FALSE,1851281,2024-11-26 15:28:20,a61c2b8f
395,1,FALSE,1851283,2024-11-26 15:28:33,a61c2b8f
1258,1,FALSE,1851286,2024-11-26 15:28:48,a61c2b8f
838,3,TRUE,1851289,2024-11-26 15:29:03,a61c2b8f
947,1,FALSE,1851318,2024-11-26 15:35:21,a61c2b8f
715,1,FALSE,1851321,2024-11-26 15:35:33,a61c2b8f
1229,1,FALSE,1851322,2024-11-26 15:35:41,a61c2b8f
1407,6,TRUE,1851324,2024-11-26 15:36:02,a61c2b8f
1149,1,FALSE,1851330,2024-11-26 15:37:06,85f63b45
1300,1,FALSE,1851336,2024-11-26 15:39:23,85f63b45
503,1,FALSE,1851337,2024-11-26 15:39:56,85f63b45
944,1,FALSE,1851339,2024-11-26 15:40:33,85f63b45
1441,1,FALSE,1851341,2024-11-26 15:41:07,85f63b45
1117,1,FALSE,1851348,2024-11-26 15:42:18,a61c2b8f
354,1,FALSE,1851349,2024-11-26 15:42:30,85f63b45
212,1,FALSE,1851351,2024-11-26 15:42:52,85f63b45
335,1,FALSE,1851352,2024-11-26 15:42:57,a61c2b8f
131,1,FALSE,1851355,2024-11-26 15:43:33,85f63b45
1481,1,FALSE,1851358,2024-11-26 15:44:11,85f63b45
258,1,FALSE,1851361,2024-11-26 15:44:29,85f63b45
1387,1,FALSE,1851363,2024-11-26 15:44:59,85f63b45
1367,1,FALSE,1851365,2024-11-26 15:45:12,85f63b45
1063,1,FALSE,1851369,2024-11-26 15:45:56,85f63b45
1404,1,FALSE,1851372,2024-11-26 15:46:09,85f63b45
955,1,FALSE,1851434,2024-11-26 16:38:24,a61c2b8f
1442,1,FALSE,1851488,2024-11-26 18:13:48,f3a00157
892,1,FALSE,1851490,2024-11-26 18:14:29,f3a00157
1182,1,FALSE,1851492,2024-11-26 18:16:34,f3a00157
1344,1,FALSE,1851493,2024-11-26 18:17:08,f3a00157
207,1,FALSE,1851494,2024-11-26 18:18:23,f3a00157
991,1,FALSE,1851495,2024-11-26 18:19:12,f3a00157
572,1,FALSE,1851496,2024-11-26 18:19:30,f3a00157
1277,1,FALSE,1851497,2024-11-26 18:19:44,f3a00157
303,1,FALSE,1851498,2024-11-26 18:20:01,f3a00157
338,1,FALSE,1851499,2024-11-26 18:20:13,f3a00157
1518,1,FALSE,1851500,2024-11-26 18:20:27,f3a00157
283,1,FALSE,1851501,2024-11-26 18:20:44,f3a00157
457,1,FALSE,1851502,2024-11-26 18:21:04,f3a00157
1071,1,FALSE,1851503,2024-11-26 18:21:17,f3a00157
306,1,FALSE,1858971,2024-11-27 10:11:46,330b5828
208,1,FALSE,1858979,2024-11-27 10:11:58,330b5828
265,1,FALSE,1859023,2024-11-27 10:15:29,330b5828
129,1,FALSE,1859030,2024-11-27 10:16:19,83a1c700
270,1,FALSE,1859032,2024-11-27 10:16:35,330b5828
1074,1,FALSE,1859035,2024-11-27 10:16:46,330b5828
1077,3,TRUE,1859740,2024-11-27 11:13:22,83a1c700
1295,1,FALSE,1859759,2024-11-27 11:18:11,94e9afe5
197,1,FALSE,1859761,2024-11-27 11:18:33,94e9afe5
533,1,FALSE,1859765,2024-11-27 11:18:48,94e9afe5
1384,1,FALSE,1859768,2024-11-27 11:19:04,94e9afe5
688,1,FALSE,1859769,2024-11-27 11:19:19,94e9afe5
1257,1,FALSE,1859772,2024-11-27 11:19:38,94e9afe5
552,1,FALSE,1859773,2024-11-27 11:19:54,94e9afe5
650,1,FALSE,1859774,2024-11-27 11:20:10,94e9afe5
1416,1,FALSE,1859776,2024-11-27 11:20:28,94e9afe5
805,1,FALSE,1859792,2024-11-27 11:25:49,83a1c700
965,4,FALSE,1859815,2024-11-27 11:42:05,83a1c700
82,1,FALSE,1859816,2024-11-27 11:47:36,83a1c700
705,1,FALSE,1859823,2024-11-27 11:59:44,83a1c700
986,2,TRUE,1859837,2024-11-27 12:09:01,83a1c700
953,1,FALSE,1859857,2024-11-27 12:19:27,83a1c700
1216,1,FALSE,1859882,2024-11-27 12:28:29,83a1c700
968,1,FALSE,1859895,2024-11-27 12:32:04,83a1c700
771,1,FALSE,1859918,2024-11-27 12:48:10,83a1c700
1224,3,TRUE,1859948,2024-11-27 13:00:21,83a1c700
665,1,FALSE,1864370,2024-11-27 14:20:28,0522ac6c
1055,1,FALSE,1864371,2024-11-27 14:20:50,0522ac6c
962,1,FALSE,1864373,2024-11-27 14:22:27,0522ac6c
1319,1,FALSE,1864374,2024-11-27 14:22:45,0522ac6c
696,1,FALSE,1864376,2024-11-27 14:23:13,0522ac6c
1157,1,FALSE,1864378,2024-11-27 14:23:39,0522ac6c
514,1,FALSE,1864379,2024-11-27 14:23:54,0522ac6c
1236,1,FALSE,1864381,2024-11-27 14:24:13,0522ac6c
1405,1,FALSE,1864382,2024-11-27 14:24:30,0522ac6c
570,3,TRUE,1864384,2024-11-27 14:25:01,0522ac6c
147,1,FALSE,1864389,2024-11-27 14:25:54,0522ac6c
504,1,FALSE,1864391,2024-11-27 14:26:13,0522ac6c
382,1,FALSE,1864392,2024-11-27 14:26:35,0522ac6c
315,4,TRUE,1864395,2024-11-27 14:26:51,0522ac6c
759,1,FALSE,1864397,2024-11-27 14:27:14,0522ac6c
465,1,FALSE,1864398,2024-11-27 14:27:30,0522ac6c
1355,1,FALSE,1864400,2024-11-27 14:28:05,0522ac6c
237,1,FALSE,1864402,2024-11-27 14:28:22,0522ac6c
135,1,FALSE,1864406,2024-11-27 14:29:56,0522ac6c
718,1,FALSE,1864408,2024-11-27 14:30:12,0522ac6c
660,1,FALSE,1864446,2024-11-27 14:51:33,83a1c700
1134,1,FALSE,1864449,2024-11-27 14:56:08,83a1c700
1315,1,FALSE,1864450,2024-11-27 15:00:17,83a1c700
998,1,FALSE,1864475,2024-11-27 15:18:50,83a1c700
700,1,FALSE,1864478,2024-11-27 15:23:29,83a1c700
691,1,FALSE,1864481,2024-11-27 15:26:40,83a1c700
754,1,FALSE,1864482,2024-11-27 15:29:32,83a1c700
910,1,FALSE,1864483,2024-11-27 15:32:34,83a1c700
264,1,FALSE,1864486,2024-11-27 15:46:18,83a1c700
530,1,FALSE,1864487,2024-11-27 15:50:29,83a1c700
377,1,FALSE,1864488,2024-11-27 15:54:17,83a1c700
260,2,TRUE,1864489,2024-11-27 16:07:45,83a1c700
625,3,TRUE,1864509,2024-11-27 16:48:07,a61c2b8f
334,2,TRUE,1864511,2024-11-27 16:52:51,a61c2b8f
1084,4,TRUE,1864512,2024-11-27 16:53:10,e83f4b7b
